Var1,op,Var2,Result
18,d,1,18.0
19,m,12,228.0
14,d,8,1.75
15,d,0,0.0
14,p,11,25.0
13,p,19,32.0
7,m,18,126.0
4,m,2,8.0
1,d,3,0.3333333333333333
9,d,4,2.25
2,d,0,0.0
0,s,6,-6.0
11,m,1,11.0
5,s,9,-4.0
3,s,19,-16.0
18,m,4,72.0
17,p,9,26.0
7,p,0,7.0
9,d,3,3.0
19,p,2,21.0
10,p,7,17.0
4,m,3,12.0
2,d,12,0.16666666666666666
11,d,17,0.6470588235294118
9,s,12,-3.0
7,m,19,133.0
7,p,9,16.0
2,m,0,0.0
0,m,3,0.0
15,m,13,195.0
4,d,15,0.26666666666666666
3,d,10,0.3
7,m,17,119.0
10,s,3,7.0
17,d,2,8.5
15,p,10,25.0
4,m,7,28.0
18,p,15,33.0
10,m,11,110.0
4,p,12,16.0
19,s,14,5.0
7,p,12,19.0
4,m,9,36.0
13,m,11,143.0
13,d,14,0.9285714285714286
4,m,1,4.0
2,p,14,16.0
0,s,14,-14.0
1,d,16,0.0625
3,d,11,0.2727272727272727
8,d,20,0.4
17,s,20,-3.0
15,s,1,14.0
3,m,15,45.0
9,p,7,16.0
5,m,14,70.0
2,m,9,18.0
14,d,5,2.8
1,s,5,-4.0
10,d,8,1.25
16,s,12,4.0
14,m,5,70.0
1,d,14,0.07142857142857142
13,s,8,5.0
0,d,14,0.0
6,d,4,1.5
2,m,6,12.0
6,d,17,0.35294117647058826
15,s,13,2.0
11,s,19,-8.0
6,d,16,0.375
16,p,15,31.0
13,m,0,0.0
16,d,16,1.0
18,s,7,11.0
1,m,10,10.0
7,p,8,15.0
11,s,0,11.0
15,d,6,2.5
2,d,10,0.2
13,p,8,21.0
10,m,6,60.0
13,p,14,27.0
15,d,16,0.9375
15,m,10,150.0
8,d,5,1.6
2,p,18,20.0
7,m,16,112.0
4,d,5,0.8
6,s,12,-6.0
14,s,6,8.0
1,s,5,-4.0
20,d,4,5.0
3,p,3,6.0
14,d,11,1.2727272727272727
13,p,19,32.0
15,d,3,5.0
5,m,1,5.0
5,m,19,95.0
3,m,9,27.0
17,s,12,5.0
1,s,11,-10.0
3,p,13,16.0
6,s,18,-12.0
5,s,0,5.0
13,p,18,31.0
3,s,8,-5.0
12,d,8,1.5
2,d,1,2.0
17,p,0,17.0
14,p,14,28.0
6,d,2,3.0
6,p,14,20.0
10,p,0,10.0
9,s,18,-9.0
6,d,5,1.2
14,m,5,70.0
8,s,12,-4.0
3,s,14,-11.0
18,d,8,2.25
13,p,7,20.0
17,p,7,24.0
12,m,10,120.0
1,m,5,5.0
19,m,19,361.0
3,s,19,-16.0
19,s,7,12.0
14,d,5,2.8
5,p,17,22.0
5,p,18,23.0
12,m,7,84.0
20,m,1,20.0
18,p,13,31.0
4,d,13,0.3076923076923077
14,m,12,168.0
5,s,14,-9.0
17,m,20,340.0
11,d,6,1.8333333333333333
8,m,19,152.0
0,p,14,14.0
16,d,17,0.9411764705882353
9,d,0,0.0
15,d,11,1.3636363636363635
0,p,5,5.0
17,p,0,17.0
18,p,5,23.0
5,p,5,10.0
11,s,9,2.0
19,m,1,19.0
8,p,17,25.0
18,s,7,11.0
5,s,11,-6.0
7,s,6,1.0
0,s,5,-5.0
11,p,2,13.0
4,m,11,44.0
11,p,1,12.0
19,m,7,133.0
9,p,10,19.0
7,m,12,84.0
6,s,19,-13.0
7,s,6,1.0
9,d,7,1.2857142857142858
5,d,18,0.2777777777777778
4,p,0,4.0
11,s,18,-7.0
3,m,4,12.0
8,s,2,6.0
18,d,1,18.0
10,d,19,0.5263157894736842
10,s,19,-9.0
1,s,3,-2.0
7,d,15,0.4666666666666667
6,d,2,3.0
14,m,9,126.0
8,p,5,13.0
0,s,12,-12.0
19,p,8,27.0
18,d,6,3.0
10,p,19,29.0
18,s,4,14.0
12,p,14,26.0
7,d,3,2.3333333333333335
11,d,7,1.5714285714285714
4,m,13,52.0
15,s,10,5.0
16,d,20,0.8
8,p,12,20.0
4,d,0,0.0
3,s,14,-11.0
0,s,0,0.0
17,m,8,136.0
4,p,8,12.0
6,p,5,11.0
2,s,11,-9.0
10,p,11,21.0
10,m,3,30.0
6,p,4,10.0
18,p,20,38.0
9,p,7,16.0
16,d,14,1.1428571428571428
18,s,14,4.0
8,s,14,-6.0
11,s,8,3.0
4,s,2,2.0
8,m,20,160.0
17,s,3,14.0
0,d,9,0.0
15,d,1,15.0
15,d,20,0.75
18,s,6,12.0
7,d,5,1.4
11,m,3,33.0
19,s,1,18.0
10,m,14,140.0
13,p,8,21.0
16,m,10,160.0
16,s,16,0.0
17,m,5,85.0
13,s,15,-2.0
12,p,5,17.0
16,d,8,2.0
15,s,4,11.0
11,s,9,2.0
20,m,10,200.0
2,d,18,0.1111111111111111
5,s,17,-12.0
5,m,5,25.0
0,s,3,-3.0
11,d,20,0.55
5,d,9,0.5555555555555556
5,d,17,0.29411764705882354
6,m,18,108.0
5,p,20,25.0
2,s,5,-3.0
7,p,8,15.0
9,s,18,-9.0
19,p,0,19.0
19,d,20,0.95
12,d,5,2.4
1,d,4,0.25
12,m,0,0.0
10,m,1,10.0
13,s,6,7.0
2,m,15,30.0
20,p,1,21.0
7,p,19,26.0
1,s,2,-1.0
7,s,11,-4.0
17,s,19,-2.0
4,m,5,20.0
14,p,2,16.0
18,d,7,2.5714285714285716
0,d,1,0.0
0,s,16,-16.0
14,p,15,29.0
10,m,12,120.0
12,d,3,4.0
1,d,15,0.06666666666666667
4,m,12,48.0
6,m,16,96.0
0,m,0,0.0
7,s,14,-7.0
6,d,8,0.75
2,d,14,0.14285714285714285
4,p,7,11.0
6,d,6,1.0
3,m,0,0.0
9,d,2,4.5
9,s,4,5.0
3,m,12,36.0
8,p,9,17.0
6,s,14,-8.0
14,d,15,0.9333333333333333
16,d,11,1.4545454545454546
13,d,1,13.0
6,m,8,48.0
5,p,19,24.0
8,p,13,21.0
15,m,10,150.0
3,d,16,0.1875
0,d,2,0.0
19,s,19,0.0
5,s,9,-4.0
1,m,5,5.0
17,d,7,2.4285714285714284
9,m,8,72.0
2,s,15,-13.0
7,m,8,56.0
13,s,10,3.0
16,m,12,192.0
14,p,18,32.0
5,m,11,55.0
17,s,11,6.0
12,d,4,3.0
17,p,18,35.0
8,s,14,-6.0
6,d,16,0.375
8,p,2,10.0
0,m,19,0.0
7,m,16,112.0
20,d,10,2.0
8,p,5,13.0
12,s,8,4.0
10,p,18,28.0
1,s,18,-17.0
15,p,17,32.0
8,p,13,21.0
9,d,15,0.6
3,s,9,-6.0
14,m,16,224.0
8,d,6,1.3333333333333333
1,d,12,0.08333333333333333
2,d,17,0.11764705882352941
20,d,11,1.8181818181818181
8,d,13,0.6153846153846154
4,s,12,-8.0
12,p,17,29.0
11,p,9,20.0
16,p,11,27.0
1,d,4,0.25
15,p,5,20.0
0,m,16,0.0
10,d,1,10.0
20,d,17,1.1764705882352942
0,s,9,-9.0
11,d,13,0.8461538461538461
1,p,10,11.0
7,d,7,1.0
8,s,13,-5.0
6,d,0,0.0
15,d,20,0.75
6,d,0,0.0
15,s,3,12.0
5,d,5,1.0
13,m,15,195.0
2,p,19,21.0
16,d,14,1.1428571428571428
10,m,6,60.0
19,d,1,19.0
15,d,6,2.5
6,s,9,-3.0
16,d,19,0.8421052631578947
12,m,0,0.0
20,p,10,30.0
20,s,9,11.0
4,d,3,1.3333333333333333
1,d,8,0.125
2,d,17,0.11764705882352941
14,d,0,0.0
12,s,6,6.0
1,d,2,0.5
5,p,18,23.0
15,s,6,9.0
16,p,19,35.0
18,s,17,1.0
15,s,3,12.0
13,s,10,3.0
7,p,14,21.0
14,d,0,0.0
9,m,19,171.0
5,m,12,60.0
5,s,0,5.0
18,s,17,1.0
2,m,7,14.0
9,p,20,29.0
3,m,9,27.0
18,d,19,0.9473684210526315
14,d,0,0.0
19,p,5,24.0
19,d,10,1.9
6,m,0,0.0
8,s,19,-11.0
8,m,7,56.0
7,s,1,6.0
2,p,14,16.0
13,p,15,28.0
12,d,20,0.6
20,s,8,12.0
3,p,10,13.0
3,m,12,36.0
18,p,4,22.0
10,s,0,10.0
14,p,1,15.0
15,s,1,14.0
13,m,20,260.0
1,p,14,15.0
6,p,0,6.0
16,p,20,36.0
14,d,5,2.8
4,s,16,-12.0
19,s,13,6.0
20,m,9,180.0
16,p,10,26.0
0,s,14,-14.0
16,m,16,256.0
18,d,5,3.6
20,p,8,28.0
2,p,13,15.0
13,p,18,31.0
19,p,12,31.0
5,d,15,0.3333333333333333
12,p,4,16.0
17,s,1,16.0
0,p,7,7.0
14,s,1,13.0
13,m,6,78.0
8,s,8,0.0
10,d,19,0.5263157894736842
20,s,20,0.0
20,m,8,160.0
16,p,15,31.0
2,p,5,7.0
9,m,4,36.0
5,s,11,-6.0
13,p,19,32.0
18,s,2,16.0
7,m,14,98.0
7,s,0,7.0
17,d,8,2.125
12,s,1,11.0
19,d,12,1.5833333333333333
0,m,4,0.0
7,m,12,84.0
4,p,9,13.0
11,s,11,0.0
13,p,8,21.0
17,m,14,238.0
8,s,0,8.0
12,s,8,4.0
3,d,11,0.2727272727272727
15,m,7,105.0
8,d,12,0.6666666666666666
4,s,6,-2.0
7,p,13,20.0
12,d,12,1.0
19,d,19,1.0
9,p,18,27.0
4,m,11,44.0
18,s,15,3.0
4,m,1,4.0
5,d,19,0.2631578947368421
5,d,5,1.0
18,s,19,-1.0
0,d,12,0.0
12,d,2,6.0
18,d,18,1.0
5,m,6,30.0
12,s,19,-7.0
18,s,19,-1.0
6,d,10,0.6
12,d,17,0.7058823529411765
15,s,14,1.0
11,p,13,24.0
9,s,3,6.0
8,s,16,-8.0
1,m,16,16.0
19,p,7,26.0
10,s,6,4.0
19,s,2,17.0
4,p,12,16.0
0,p,0,0.0
9,p,9,18.0
20,d,14,1.4285714285714286
4,p,19,23.0
9,s,20,-11.0
1,p,9,10.0
6,p,9,15.0
0,d,6,0.0
10,d,4,2.5
4,d,1,4.0
20,d,10,2.0
9,s,5,4.0
9,m,0,0.0
19,s,20,-1.0
1,s,16,-15.0
7,s,10,-3.0
0,d,18,0.0
13,p,13,26.0
19,d,8,2.375
4,p,18,22.0
20,d,11,1.8181818181818181
17,p,4,21.0
2,m,15,30.0
7,p,20,27.0
14,d,19,0.7368421052631579
13,d,3,4.333333333333333
18,d,10,1.8
4,m,20,80.0
0,s,9,-9.0
9,m,15,135.0
3,m,5,15.0
7,s,2,5.0
15,m,19,285.0
12,p,3,15.0
1,d,15,0.06666666666666667
15,s,6,9.0
2,m,15,30.0
1,d,7,0.14285714285714285
2,s,18,-16.0
1,m,4,4.0
19,p,18,37.0
18,d,6,3.0
6,d,6,1.0
1,m,6,6.0
5,m,9,45.0
8,m,14,112.0
17,p,19,36.0
8,d,15,0.5333333333333333
0,d,14,0.0
4,m,7,28.0
2,d,0,0.0
13,p,10,23.0
19,d,2,9.5
20,m,1,20.0
2,s,15,-13.0
5,m,17,85.0
2,m,8,16.0
12,m,6,72.0
1,p,19,20.0
17,p,11,28.0
11,p,11,22.0
3,d,10,0.3
8,d,8,1.0
11,p,7,18.0
12,d,1,12.0
15,p,0,15.0
9,s,0,9.0
0,m,9,0.0
9,m,3,27.0
0,s,7,-7.0
5,p,2,7.0
6,d,18,0.3333333333333333
12,p,5,17.0
7,m,16,112.0
17,d,17,1.0
8,p,20,28.0
14,p,17,31.0
4,m,12,48.0
5,m,19,95.0
2,m,12,24.0
13,s,19,-6.0
6,m,7,42.0
13,s,4,9.0
1,d,6,0.16666666666666666
9,p,8,17.0
16,p,16,32.0
13,p,15,28.0
16,d,19,0.8421052631578947
1,s,19,-18.0
1,p,3,4.0
17,m,20,340.0
7,p,2,9.0
6,d,4,1.5
12,p,3,15.0
10,m,17,170.0
17,p,10,27.0
10,d,5,2.0
7,p,5,12.0
3,d,19,0.15789473684210525
1,d,9,0.1111111111111111
5,p,4,9.0
10,d,7,1.4285714285714286
0,d,15,0.0
8,m,11,88.0
9,p,15,24.0
17,s,4,13.0
2,p,14,16.0
9,p,12,21.0
19,m,18,342.0
7,m,18,126.0
13,d,15,0.8666666666666667
13,d,4,3.25
5,m,7,35.0
18,p,12,30.0
11,p,7,18.0
4,p,12,16.0
17,p,9,26.0
4,d,11,0.36363636363636365
17,p,14,31.0
6,d,12,0.5
1,p,10,11.0
12,p,7,19.0
12,s,12,0.0
13,m,0,0.0
1,p,4,5.0
20,d,20,1.0
8,p,0,8.0
0,p,6,6.0
18,s,3,15.0
1,p,7,8.0
4,s,11,-7.0
0,m,19,0.0
10,s,5,5.0
14,d,11,1.2727272727272727
19,s,11,8.0
3,s,18,-15.0
12,p,1,13.0
19,d,17,1.1176470588235294
1,d,4,0.25
11,m,15,165.0
10,m,8,80.0
20,s,18,2.0
1,m,10,10.0
17,m,19,323.0
9,s,10,-1.0
16,p,2,18.0
17,p,0,17.0
17,d,19,0.8947368421052632
11,m,20,220.0
16,m,6,96.0
9,d,10,0.9
12,s,5,7.0
19,s,11,8.0
3,d,15,0.2
1,d,10,0.1
12,s,0,12.0
13,d,3,4.333333333333333
4,d,9,0.4444444444444444
0,p,14,14.0
9,s,14,-5.0
13,p,12,25.0
4,m,6,24.0
2,m,11,22.0
0,m,2,0.0
6,p,0,6.0
14,p,7,21.0
13,p,15,28.0
10,p,13,23.0
11,d,16,0.6875
18,m,1,18.0
4,m,5,20.0
9,s,2,7.0
7,m,18,126.0
9,m,14,126.0
1,m,12,12.0
11,p,6,17.0
10,p,14,24.0
10,p,14,24.0
18,d,2,9.0
13,d,9,1.4444444444444444
18,d,6,3.0
10,p,12,22.0
17,s,7,10.0
10,d,19,0.5263157894736842
8,d,20,0.4
12,p,17,29.0
11,p,14,25.0
5,d,7,0.7142857142857143
15,m,2,30.0
7,p,0,7.0
18,s,5,13.0
0,m,19,0.0
13,s,15,-2.0
6,s,6,0.0
19,s,15,4.0
4,d,6,0.6666666666666666
9,p,8,17.0
5,s,17,-12.0
10,s,7,3.0
12,d,14,0.8571428571428571
19,s,18,1.0
8,d,5,1.6
15,s,7,8.0
7,m,17,119.0
20,p,4,24.0
4,s,7,-3.0
0,p,18,18.0
8,p,0,8.0
13,s,19,-6.0
7,m,5,35.0
9,s,4,5.0
9,p,15,24.0
19,s,18,1.0
19,d,0,0.0
10,p,10,20.0
10,m,8,80.0
4,p,12,16.0
14,d,10,1.4
18,p,19,37.0
6,s,17,-11.0
3,p,0,3.0
12,s,9,3.0
6,s,4,2.0
13,s,20,-7.0
4,d,15,0.26666666666666666
14,s,14,0.0
6,d,2,3.0
16,d,1,16.0
12,d,9,1.3333333333333333
0,p,14,14.0
6,m,17,102.0
1,d,7,0.14285714285714285
1,m,10,10.0
5,m,19,95.0
4,m,20,80.0
2,d,1,2.0
9,s,1,8.0
15,p,8,23.0
20,d,13,1.5384615384615385
11,s,16,-5.0
13,d,14,0.9285714285714286
4,p,11,15.0
13,p,5,18.0
1,d,7,0.14285714285714285
6,m,16,96.0
20,m,12,240.0
13,m,2,26.0
18,m,14,252.0
10,d,19,0.5263157894736842
20,s,18,2.0
3,s,16,-13.0
18,d,18,1.0
18,m,17,306.0
19,m,2,38.0
19,d,16,1.1875
1,m,18,18.0
10,m,0,0.0
19,s,6,13.0
13,m,13,169.0
6,s,4,2.0
7,m,18,126.0
12,s,3,9.0
3,p,5,8.0
3,m,10,30.0
17,s,10,7.0
8,p,0,8.0
2,d,5,0.4
13,s,5,8.0
6,m,18,108.0
15,s,9,6.0
20,m,5,100.0
12,d,14,0.8571428571428571
2,s,16,-14.0
4,d,6,0.6666666666666666
16,d,20,0.8
1,m,10,10.0
2,p,12,14.0
12,s,2,10.0
8,m,18,144.0
12,d,9,1.3333333333333333
18,m,19,342.0
12,m,0,0.0
16,d,13,1.2307692307692308
19,d,8,2.375
6,s,17,-11.0
0,d,19,0.0
4,d,6,0.6666666666666666
3,p,1,4.0
18,d,4,4.5
2,d,12,0.16666666666666666
4,p,0,4.0
13,m,10,130.0
10,d,14,0.7142857142857143
8,d,10,0.8
16,m,12,192.0
10,d,11,0.9090909090909091
11,s,3,8.0
8,d,15,0.5333333333333333
8,p,0,8.0
1,d,12,0.08333333333333333
10,d,16,0.625
16,m,4,64.0
1,p,11,12.0
13,m,12,156.0
8,p,10,18.0
4,m,5,20.0
9,p,8,17.0
16,d,18,0.8888888888888888
9,s,0,9.0
6,d,6,1.0
17,p,13,30.0
16,m,7,112.0
15,p,1,16.0
14,s,0,14.0
13,p,6,19.0
19,m,9,171.0
4,d,6,0.6666666666666666
1,p,5,6.0
10,s,1,9.0
0,m,19,0.0
2,m,6,12.0
18,d,0,0.0
20,d,2,10.0
19,d,15,1.2666666666666666
4,m,8,32.0
4,m,17,68.0
3,m,6,18.0
12,m,19,228.0
16,m,0,0.0
10,d,1,10.0
6,d,11,0.5454545454545454
15,p,9,24.0
18,d,10,1.8
20,s,20,0.0
18,p,8,26.0
10,p,18,28.0
4,p,13,17.0
5,m,19,95.0
8,p,4,12.0
7,m,2,14.0
16,s,19,-3.0
10,m,16,160.0
19,d,0,0.0
6,s,9,-3.0
1,p,7,8.0
18,d,14,1.2857142857142858
15,d,9,1.6666666666666667
14,m,11,154.0
3,p,9,12.0
16,m,13,208.0
16,s,5,11.0
0,s,16,-16.0
19,d,10,1.9
16,p,8,24.0
18,s,13,5.0
7,s,20,-13.0
5,p,13,18.0
20,d,11,1.8181818181818181
19,s,8,11.0
14,d,13,1.0769230769230769
9,s,16,-7.0
3,s,14,-11.0
0,d,12,0.0
5,s,18,-13.0
20,m,2,40.0
2,p,16,18.0
14,s,17,-3.0
9,d,4,2.25
11,m,10,110.0
13,p,19,32.0
13,s,4,9.0
4,s,14,-10.0
7,d,20,0.35
3,p,14,17.0
4,s,5,-1.0
15,p,18,33.0
1,m,13,13.0
8,d,17,0.47058823529411764
1,m,17,17.0
14,m,14,196.0
8,d,2,4.0
13,m,15,195.0
10,p,6,16.0
17,p,17,34.0
14,d,6,2.3333333333333335
16,m,2,32.0
18,m,2,36.0
15,p,19,34.0
17,m,18,306.0
11,d,16,0.6875
5,s,12,-7.0
16,d,8,2.0
13,p,6,19.0
4,d,0,0.0
12,s,2,10.0
7,d,18,0.3888888888888889
3,p,5,8.0
20,p,19,39.0
20,p,10,30.0
17,p,17,34.0
4,d,18,0.2222222222222222
20,s,3,17.0
0,d,20,0.0
0,d,12,0.0
19,p,1,20.0
1,s,14,-13.0
7,s,15,-8.0
18,s,17,1.0
12,s,17,-5.0
7,d,8,0.875
9,d,19,0.47368421052631576
1,m,7,7.0
1,d,13,0.07692307692307693
10,d,14,0.7142857142857143
16,s,7,9.0
10,d,11,0.9090909090909091
0,d,15,0.0
7,s,3,4.0
6,m,3,18.0
10,p,10,20.0
10,p,14,24.0
11,p,4,15.0
16,s,15,1.0
16,m,8,128.0
8,m,1,8.0
11,s,16,-5.0
3,m,2,6.0
2,d,9,0.2222222222222222
1,p,20,21.0
4,m,7,28.0
1,d,6,0.16666666666666666
17,p,14,31.0
10,d,20,0.5
17,p,19,36.0
1,d,18,0.05555555555555555
14,d,19,0.7368421052631579
17,s,1,16.0
7,m,20,140.0
20,m,8,160.0
13,m,16,208.0
8,d,13,0.6153846153846154
18,p,9,27.0
7,d,13,0.5384615384615384
9,p,0,9.0
13,s,6,7.0
19,d,10,1.9
6,s,15,-9.0
3,d,11,0.2727272727272727
11,s,14,-3.0
19,d,4,4.75
7,d,3,2.3333333333333335
17,p,6,23.0
4,p,18,22.0
10,m,17,170.0
9,s,20,-11.0
7,s,7,0.0
9,d,2,4.5
11,m,2,22.0
20,s,8,12.0
18,d,13,1.3846153846153846
0,s,14,-14.0
9,d,9,1.0
15,d,8,1.875
5,m,3,15.0
20,m,18,360.0
17,p,9,26.0
20,m,15,300.0
19,d,3,6.333333333333333
2,p,14,16.0
10,s,0,10.0
5,p,2,7.0
12,p,18,30.0
20,p,9,29.0
7,m,9,63.0
15,p,12,27.0
18,s,8,10.0
15,m,14,210.0
0,s,4,-4.0
17,m,12,204.0
20,s,7,13.0
0,d,4,0.0
20,p,11,31.0
18,d,20,0.9
5,s,3,2.0
13,d,12,1.0833333333333333
14,d,3,4.666666666666667
13,d,13,1.0
2,s,0,2.0
10,s,12,-2.0
8,p,5,13.0
4,s,4,0.0
7,p,8,15.0
2,d,6,0.3333333333333333
13,s,17,-4.0
13,m,15,195.0
19,p,0,19.0
15,p,14,29.0
10,m,4,40.0
8,p,12,20.0
8,p,9,17.0
19,s,5,14.0
7,p,11,18.0
14,d,9,1.5555555555555556
11,m,13,143.0
4,p,12,16.0
3,d,17,0.17647058823529413
7,s,15,-8.0
12,p,6,18.0
18,m,18,324.0
20,m,12,240.0
11,s,18,-7.0
20,d,5,4.0
14,m,12,168.0
2,p,9,11.0
0,m,6,0.0
0,m,5,0.0
10,s,2,8.0
8,m,9,72.0
17,d,12,1.4166666666666667
4,s,5,-1.0
18,m,0,0.0
15,s,7,8.0
2,m,8,16.0
8,p,12,20.0
11,m,15,165.0
18,s,6,12.0
11,p,2,13.0
8,d,18,0.4444444444444444
16,d,16,1.0
18,s,10,8.0
2,p,4,6.0
9,m,0,0.0
9,d,7,1.2857142857142858
15,d,20,0.75
13,s,3,10.0
1,m,16,16.0
16,p,1,17.0
3,d,17,0.17647058823529413
7,m,2,14.0
6,p,18,24.0
10,p,2,12.0
8,d,7,1.1428571428571428
15,d,17,0.8823529411764706
5,p,20,25.0
0,p,15,15.0
17,p,14,31.0
1,d,19,0.05263157894736842
20,m,16,320.0
13,s,9,4.0
10,p,14,24.0
13,p,20,33.0
4,s,13,-9.0
7,m,2,14.0
8,s,5,3.0
0,p,12,12.0
1,s,5,-4.0
1,d,5,0.2
10,m,20,200.0
0,s,10,-10.0
5,p,9,14.0
3,s,9,-6.0
0,d,12,0.0
15,p,1,16.0
10,m,2,20.0
10,s,18,-8.0
0,d,3,0.0
13,s,7,6.0
16,s,4,12.0
4,m,4,16.0
1,m,1,1.0
7,s,18,-11.0
5,p,5,10.0
11,s,12,-1.0
20,p,0,20.0
19,p,1,20.0
3,m,6,18.0
17,s,9,8.0
7,p,18,25.0
6,s,7,-1.0
11,d,5,2.2
3,s,6,-3.0
7,m,19,133.0
10,m,13,130.0
10,s,4,6.0
9,d,5,1.8
9,d,9,1.0
13,s,0,13.0
8,d,18,0.4444444444444444
13,m,6,78.0
5,m,1,5.0
7,d,13,0.5384615384615384
20,s,15,5.0
8,m,18,144.0
5,d,19,0.2631578947368421
7,d,11,0.6363636363636364
2,s,10,-8.0
12,m,12,144.0
10,p,18,28.0
8,d,15,0.5333333333333333
5,s,11,-6.0
20,p,16,36.0
19,d,13,1.4615384615384615
9,m,3,27.0
15,s,11,4.0
7,m,12,84.0
5,d,9,0.5555555555555556
8,d,12,0.6666666666666666
10,m,7,70.0
6,d,17,0.35294117647058826
4,m,20,80.0
7,m,4,28.0
6,d,12,0.5
18,m,4,72.0
3,d,10,0.3
2,d,5,0.4
20,s,13,7.0
20,s,17,3.0
10,s,8,2.0
9,m,13,117.0
16,s,13,3.0
18,d,0,0.0
3,s,12,-9.0
9,d,18,0.5
18,s,20,-2.0
19,p,19,38.0
13,m,3,39.0
7,p,16,23.0
3,s,12,-9.0
14,p,2,16.0
7,d,0,0.0
6,s,15,-9.0
12,d,1,12.0
5,p,0,5.0
8,d,17,0.47058823529411764
15,p,17,32.0
17,d,4,4.25
8,s,18,-10.0
3,p,4,7.0
9,s,12,-3.0
18,d,9,2.0
12,m,5,60.0
20,s,8,12.0
18,s,20,-2.0
12,m,9,108.0
12,s,6,6.0
19,d,3,6.333333333333333
4,m,18,72.0
0,d,6,0.0
18,p,8,26.0
3,d,5,0.6
12,d,9,1.3333333333333333
2,d,19,0.10526315789473684
14,d,0,0.0
17,s,7,10.0
10,p,7,17.0
1,d,3,0.3333333333333333
3,m,5,15.0
18,p,0,18.0
12,m,7,84.0
18,p,1,19.0
6,s,7,-1.0
8,s,8,0.0
15,d,13,1.1538461538461537
6,p,8,14.0
9,m,1,9.0
2,p,1,3.0
13,s,15,-2.0
1,m,2,2.0
17,p,2,19.0
12,m,0,0.0
18,p,20,38.0
0,m,1,0.0
20,p,5,25.0
4,d,16,0.25
13,d,3,4.333333333333333
17,p,1,18.0
19,p,19,38.0
7,s,9,-2.0
3,m,6,18.0
16,m,10,160.0
17,s,8,9.0
1,m,6,6.0
6,d,2,3.0
1,p,15,16.0
15,p,18,33.0
6,d,17,0.35294117647058826
1,m,2,2.0
15,p,3,18.0
15,s,3,12.0
4,m,3,12.0
0,m,4,0.0
14,s,0,14.0
16,p,17,33.0
9,p,2,11.0
4,d,17,0.23529411764705882
20,m,9,180.0
4,p,15,19.0
19,d,6,3.1666666666666665
15,m,16,240.0
15,m,12,180.0
13,p,6,19.0
7,p,17,24.0
1,d,20,0.05
9,p,19,28.0
12,m,3,36.0
5,s,7,-2.0
3,m,11,33.0
1,s,2,-1.0
2,s,10,-8.0
10,d,1,10.0
19,s,13,6.0
12,d,2,6.0
17,m,8,136.0
10,m,5,50.0
5,d,20,0.25
9,p,2,11.0
4,m,20,80.0
9,p,15,24.0
14,m,18,252.0
16,m,16,256.0
13,m,12,156.0
16,s,18,-2.0
1,m,0,0.0
3,m,18,54.0
13,m,14,182.0
12,m,6,72.0
11,m,16,176.0
4,d,5,0.8
20,d,2,10.0
4,d,12,0.3333333333333333
4,m,20,80.0
12,p,11,23.0
8,p,12,20.0
15,p,0,15.0
2,m,9,18.0
3,p,7,10.0
12,d,16,0.75
5,p,8,13.0
16,p,14,30.0
0,d,0,0.0
13,p,17,30.0
8,d,3,2.6666666666666665
4,s,17,-13.0
0,d,15,0.0
5,p,6,11.0
3,s,11,-8.0
4,s,7,-3.0
17,s,4,13.0
5,s,17,-12.0
9,m,0,0.0
15,s,10,5.0
16,m,6,96.0
19,m,18,342.0
1,m,0,0.0
2,m,1,2.0
14,p,19,33.0
7,p,11,18.0
3,m,7,21.0
0,s,10,-10.0
10,s,14,-4.0
5,s,20,-15.0
0,m,13,0.0
3,m,20,60.0
15,p,17,32.0
19,s,14,5.0
0,p,4,4.0
2,m,0,0.0
3,m,19,57.0
10,m,7,70.0
2,m,19,38.0
4,p,16,20.0
20,m,8,160.0
15,d,17,0.8823529411764706
14,s,9,5.0
17,s,1,16.0
2,s,20,-18.0
0,s,12,-12.0
11,p,15,26.0
7,p,14,21.0
4,s,3,1.0
19,m,14,266.0
7,p,12,19.0
10,m,10,100.0
11,m,15,165.0
18,m,18,324.0
0,m,17,0.0
5,p,18,23.0
13,d,19,0.6842105263157895
18,p,20,38.0
9,s,11,-2.0
16,d,19,0.8421052631578947
0,p,12,12.0
1,m,12,12.0
13,s,14,-1.0
7,m,14,98.0
11,p,14,25.0
2,m,12,24.0
4,d,14,0.2857142857142857
2,d,7,0.2857142857142857
17,m,2,34.0
18,p,17,35.0
4,s,11,-7.0
20,m,0,0.0
6,d,15,0.4
19,s,19,0.0
20,d,19,1.0526315789473684
9,m,8,72.0
14,s,15,-1.0
10,m,0,0.0
5,s,7,-2.0
8,s,5,3.0
9,p,16,25.0
1,p,8,9.0
14,m,4,56.0
3,m,10,30.0
7,p,12,19.0
10,m,17,170.0
10,m,14,140.0
18,d,0,0.0
5,d,15,0.3333333333333333
0,m,5,0.0
5,d,11,0.45454545454545453
1,s,7,-6.0
7,m,4,28.0
19,m,9,171.0
5,p,7,12.0
10,s,20,-10.0
16,s,12,4.0
1,p,8,9.0
4,d,19,0.21052631578947367
12,p,5,17.0
14,p,5,19.0
15,s,9,6.0
19,s,4,15.0
0,p,9,9.0
13,s,14,-1.0
3,s,11,-8.0
18,d,5,3.6
12,s,19,-7.0
15,d,0,0.0
7,m,4,28.0
1,p,6,7.0
7,s,18,-11.0
